County Code,Site Num,POC,Latitude,Longitude,Datum,Date Local,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,County Name,City Name,CBSA Name
53,1003,1,36.694261,-121.623271,NAD83,4/16/21,None,24,100,3.0,17.0,6,16,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,4/17/21,None,23,96,1.043478,2.0,9,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,4/18/21,None,23,96,2.043478,4.0,7,4,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,4/19/21,None,24,100,0.916667,2.0,6,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,4/20/21,None,24,100,0.541667,1.0,4,1,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,4/21/21,None,24,100,1.291667,4.0,7,4,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,4/22/21,None,24,100,1.166667,3.0,6,3,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,4/23/21,None,23,96,1.173913,4.0,6,4,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,4/24/21,None,23,96,0.521739,1.0,3,1,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,4/25/21,None,23,96,0.826087,2.0,4,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,4/26/21,None,24,100,2.041667,9.0,3,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,4/27/21,None,24,100,2.291667,5.0,2,5,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,4/28/21,None,24,100,3.541667,7.0,6,7,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,4/29/21,None,24,100,3.833333,13.0,5,12,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,4/30/21,None,24,100,1.791667,11.0,5,10,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/1/21,None,23,96,0.217391,1.0,5,1,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/2/21,None,23,96,0.217391,1.0,5,1,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/3/21,None,24,100,1.833333,5.0,9,5,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/4/21,None,24,100,3.5,15.0,5,14,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/5/21,None,24,100,1.916667,5.0,9,5,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/6/21,None,24,100,1.208333,4.0,6,4,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/7/21,None,24,100,0.583333,2.0,22,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/8/21,None,23,96,3.695652,12.0,5,11,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/9/21,None,23,96,1.565217,6.0,5,6,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/10/21,None,24,100,1.75,4.0,7,4,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/11/21,None,24,100,1.916667,5.0,9,5,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/12/21,None,24,100,1.333333,4.0,7,4,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/13/21,None,24,100,0.958333,2.0,5,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/14/21,None,24,100,0.416667,1.0,5,1,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/15/21,None,23,96,0.478261,1.0,4,1,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/16/21,None,23,96,0.695652,4.0,22,4,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/17/21,None,24,100,0.666667,4.0,22,4,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/18/21,None,24,100,0.541667,1.0,4,1,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/19/21,None,24,100,0.75,3.0,5,3,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/20/21,None,24,100,2.0,9.0,5,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/21/21,None,23,96,0.608696,3.0,5,3,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/22/21,None,23,96,0.304348,1.0,0,1,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/23/21,None,23,96,0.217391,2.0,22,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/24/21,None,24,100,1.541667,5.0,7,5,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/25/21,None,24,100,1.208333,4.0,5,4,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/26/21,None,24,100,0.833333,2.0,6,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/27/21,None,24,100,0.333333,1.0,0,1,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/28/21,None,24,100,0.458333,2.0,22,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/29/21,None,23,96,0.130435,1.0,5,1,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/30/21,None,23,96,0.826087,2.0,9,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,5/31/21,None,24,100,1.5,3.0,8,3,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/1/21,None,24,100,1.166667,2.0,0,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/2/21,None,24,100,0.958333,2.0,5,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/3/21,None,23,96,0.869565,2.0,6,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/4/21,None,24,100,0.5,1.0,0,1,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/5/21,None,23,96,0.304348,1.0,5,1,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/6/21,None,23,96,0.391304,1.0,0,1,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/7/21,None,24,100,0.416667,1.0,5,1,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/8/21,None,24,100,1.125,4.0,5,4,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/9/21,None,23,96,1.26087,5.0,5,5,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/10/21,None,24,100,2.083333,9.0,6,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/11/21,None,24,100,2.416667,10.0,5,9,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/12/21,None,23,96,1.913043,8.0,5,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/13/21,None,23,96,1.173913,3.0,22,3,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/14/21,None,24,100,1.5,5.0,4,5,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/15/21,None,24,100,1.833333,6.0,5,6,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/16/21,None,24,100,4.041667,10.0,6,9,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/17/21,None,24,100,4.458333,12.0,5,11,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/18/21,None,21,88,2.142857,7.0,5,7,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/19/21,None,23,96,1.043478,2.0,1,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/20/21,None,23,96,0.826087,2.0,6,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/21/21,None,24,100,0.416667,1.0,1,1,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/22/21,None,24,100,0.791667,2.0,3,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/23/21,None,24,100,0.583333,2.0,6,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/24/21,None,23,96,0.434783,1.0,4,1,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/25/21,None,24,100,0.5,2.0,10,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/26/21,None,24,100,0.833333,3.0,7,3,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/27/21,None,24,100,0.166667,1.0,8,1,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/28/21,None,24,100,0.666667,2.0,8,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/29/21,None,22,92,0.863636,2.0,5,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
53,1003,1,36.694261,-121.623271,NAD83,6/30/21,None,24,100,0.291667,1.0,5,1,74,INSTRUMENTAL - CHEMILUMINESCENCE,Salinas 3,867 E. LAUREL Dr,Monterey,Salinas,"Salinas, CA"
55,4,1,38.278849,-122.275024,NAD83,1/1/21,None,23,96,9.008696,17.2,19,16,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/2/21,None,23,96,5.204348,9.4,0,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/3/21,None,23,96,5.430435,9.0,4,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/4/21,None,23,96,5.078261,10.4,23,9,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/5/21,None,23,96,8.321739,13.0,21,12,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/6/21,None,23,96,7.586957,14.4,18,13,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/7/21,None,23,96,6.913043,14.4,21,13,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/8/21,None,23,96,8.452174,12.2,19,11,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/9/21,None,23,96,8.095652,18.6,20,17,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/10/21,None,23,96,7.369565,13.8,18,12,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/11/21,None,23,96,8.308696,16.4,17,15,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/12/21,None,23,96,12.982609,22.8,20,21,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/13/21,None,17,71,13.064706,20.3,18,19,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/14/21,None,23,96,7.626087,15.4,17,14,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/15/21,None,23,96,9.4,19.2,17,18,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/16/21,None,23,96,7.882609,14.5,19,13,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/17/21,None,23,96,7.53913,13.8,21,12,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/18/21,None,23,96,3.134783,10.0,3,9,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/19/21,None,22,92,2.563636,6.4,21,6,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/20/21,None,23,96,10.930435,26.5,8,25,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/21/21,None,23,96,9.556522,18.1,7,17,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/22/21,None,23,96,5.73913,14.3,7,13,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/23/21,None,23,96,5.721739,12.0,20,11,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/24/21,None,23,96,4.213043,8.1,1,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/25/21,None,23,96,7.817391,17.4,7,16,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/26/21,None,23,96,6.986957,17.1,6,16,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/27/21,None,23,96,3.726087,10.0,7,9,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/28/21,None,23,96,6.321739,11.3,22,10,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/29/21,None,23,96,8.417391,20.6,7,19,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/30/21,None,23,96,7.165217,15.0,19,14,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,1/31/21,None,23,96,5.743478,9.8,22,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,2/1/21,None,23,96,5.786957,25.5,7,24,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,2/2/21,None,23,96,3.573913,11.3,7,10,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,2/3/21,None,23,96,7.326087,15.8,19,14,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,2/4/21,None,23,96,7.9,22.4,8,21,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,2/5/21,None,23,96,10.104348,20.5,18,19,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,2/6/21,None,23,96,8.643478,14.2,18,13,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,2/7/21,None,23,96,7.36087,15.7,20,14,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,2/8/21,None,23,96,8.76087,13.3,18,12,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,2/9/21,None,23,96,6.117391,14.6,8,13,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,2/10/21,None,18,75,4.294444,9.7,6,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,2/11/21,None,23,96,5.53913,11.3,7,10,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,2/12/21,None,23,96,3.626087,12.5,6,11,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,2/13/21,None,23,96,2.047826,6.3,22,6,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
55,4,1,38.278849,-122.275024,NAD83,2/14/21,None,23,96,4.208696,9.7,8,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,Napa Valley College,Magnolia Drive and Route 221,Napa,Napa,"Napa, CA"
